house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
1108,atlantic-seaboard,1,1,75,2017-02-21 15:11:57,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1307316,,,apartment,3500000
1109,boland-winelands,4,4,289,2018-06-26 10:57:42,FALSE,Brandwacht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-brandwacht/st1384166,1326,2,house,4650000
1110,southern-suburbs,2,3,,2018-09-11 10:26:46,TRUE,Kenilworth Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kenilworth-upper/kw1396290,343,2,house,4850000
1111,southern-suburbs,3,6,,2018-07-13 12:50:18,FALSE,Gatesville,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-gatesville/1ah1386579,753,6,house,4100000
1112,boland-winelands,2.5,3,,2018-07-24 16:02:27,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1389023,159,1,apartment,2595000
1113,southern-suburbs,1.5,2,115,2018-04-25 10:57:29,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1372574,,,apartment,4500000
1114,atlantic-seaboard,4,5,233,2018-02-28 16:11:57,FALSE,Hout Bay Central,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-hout-bay-central/1hg1362276,696,2,house,3500000
1115,boland-winelands,1,2,100,2017-11-30 14:55:09,FALSE,Amandelrug,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-amandelrug-malmesbury/1ms1351317,647,,house,1200000
1116,atlantic-seaboard,1,2,76,2018-08-21 09:37:12,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1394492,,,apartment,3350000
1117,boland-winelands,3,5,422,2018-11-15 19:26:16,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1408650,684,2,house,5495000
1118,southern-suburbs,2,3,,2018-08-01 16:11:42,FALSE,Bishopscourt Village,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bishopscourt-village/kw1390651,459,2,house,7200000
1119,boland-winelands,2.5,3,240,2018-08-03 14:26:50,FALSE,De Wijnlanden,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-de-wijnlanden/st1391582,686,2,apartment,3500000
1120,boland-winelands,2,3,250,2018-07-02 12:25:22,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1385144,810,2,apartment,1990000
1121,boland-winelands,2,3,,2018-02-27 10:37:08,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1363009,325,,apartment,1495000
1122,boland-winelands,2,4,140,2018-09-06 15:53:31,FALSE,Bergzicht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bergzicht/1ms1397344,1018,1,house,1800000
1123,boland-winelands,2,5,,2018-09-27 15:32:49,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-wellington-central/wel1400554,1794,1,apartment,3599000
1124,southern-suburbs,2,3,114,2018-08-14 15:12:09,FALSE,Three Anchor Bay,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-three-anchor-bay/as1393255,,,apartment,5750000
1125,boland-winelands,2,4,268,2018-09-14 12:20:29,FALSE,Wellington,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-wellington/wel1398640,836,2,apartment,2995000
1126,boland-winelands,1,2,,2017-08-02 09:01:56,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-riebeek-kasteel/rv1331850,3569,2,house,5000000
1127,atlantic-seaboard,1,1,48,2017-02-24 10:19:18,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1307869,,,apartment,2950000
1128,northern-suburbs,2,3,,2018-07-26 11:40:01,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1389395,587,,house,4500000
1129,city-bowl,2,4,,2018-10-09 15:07:41,FALSE,Oranjezicht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-oranjezicht/cb1402366,270,,house,6800000
1130,atlantic-seaboard,4,5,294,2018-07-30 15:55:56,FALSE,Northshore,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-northshore/hob1388149,997,2,house,4995000
1131,northern-suburbs,2,4,,2018-06-14 14:14:02,FALSE,Fairways,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-fairways/1ot1360164,502,2,house,2095000
1132,boland-winelands,3,3,,2017-12-06 23:04:23,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1352160,664,1,apartment,1899000
1133,boland-winelands,1,3,,2015-03-13 11:24:44,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1212677,886,,house,3700000
1134,boland-winelands,2,4,185,2018-09-28 15:25:31,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl-north/tk1398886,403,1,apartment,3150000
1135,boland-winelands,3,4,,2018-09-13 14:23:44,FALSE,Helderberg Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-helderberg-estate/sw1398363,2109,2,apartment,3850000
1136,boland-winelands,2,3,,2017-11-28 16:33:41,FALSE,Mountainside,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mountainside/sw1350877,4255,1,apartment,3850000
1137,boland-winelands,3,3,350,2018-04-12 12:42:31,FALSE,Boschenmeer Golf Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-boschenmeer-golf-estate/tk1369672,379,2,apartment,5950000
1138,boland-winelands,3,5,350,2018-02-07 21:54:25,FALSE,Robertson,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-robertson/rob1359452,1359,1,apartment,2695000
1139,southern-suburbs,2,2,99,2018-06-29 14:19:53,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1384425,,1,apartment,3195000
1140,boland-winelands,2,3,190,2018-08-21 12:13:39,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-wellington-central/wel1394581,340,2,house,1925000
1141,boland-winelands,5,5,,2016-11-01 13:04:23,FALSE,Gordons Bay,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-gordons-bay/sw1292250,955,,apartment,6600000
1142,boland-winelands,2.5,4,240,2018-06-04 16:43:47,FALSE,Paradyskloof,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paradyskloof/st1379492,413,2,apartment,3950000
1143,northern-suburbs,3,3,210,2018-09-17 09:16:49,FALSE,Plumstead,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-plumstead/kw1398662,708,2,house,3495000
1144,boland-winelands,3,3,287,2018-07-26 21:04:06,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl-north/tk1389499,642,2,apartment,2490000
1145,boland-winelands,4,5,890,2018-11-12 08:59:36,FALSE,Helderberg Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-helderberg-estate/sw1406885,1530,2,apartment,6575000
1146,boland-winelands,2,3,234,2018-09-10 18:55:19,FALSE,Groenvlei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-groenvlei-paarl/tk1397871,1045,2,apartment,2950000
1147,southern-suburbs,2.5,2,,2018-10-18 15:51:13,TRUE,Wynberg Upper,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-wynberg-upper/kw1404087,223,1,house,3100000
1148,northern-suburbs,2,3,,2018-10-25 12:58:56,FALSE,Rondebosch,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-rondebosch/kw1405223,183,,house,4200000
1149,boland-winelands,2.5,3,193,2017-11-08 14:43:43,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1347642,224,2,apartment,3550000
1150,boland-winelands,2.5,4,200,2018-10-26 09:05:12,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1405340,192,2,apartment,3080000
1151,northern-suburbs,1,3,,2018-09-05 14:54:13,FALSE,Heathfield,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-heathfield/1ot1397075,288,,house,1395000
1152,boland-winelands,4,5,,2018-07-23 11:20:13,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-riebeek-west/rv1388639,1706,1,apartment,4250000
1153,boland-winelands,3.5,4,,2018-11-09 09:26:25,FALSE,Fairhaven Country Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-fairhaven-country-estate/sw1407446,701,2,apartment,5995000
1154,boland-winelands,4,6,500,2018-09-03 14:21:51,FALSE,Roundhay,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-roundhay/sw1396630,930,1,house,3500000
1155,northern-suburbs,2.5,4,,2018-10-02 13:12:47,FALSE,Bergvliet,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bergvliet/kw1401087,519,2,house,5750000
1156,northern-suburbs,3,4,,2018-09-20 15:42:05,FALSE,Pinelands,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pinelands-cape-town/kw1399699,779,1,house,5250000
1157,boland-winelands,4.5,4,343,2018-11-12 12:04:26,FALSE,Croydon Olive Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-croydon-olive-estate/sw1407826,630,,apartment,5495000
1158,boland-winelands,4,4,,2018-05-28 10:02:29,FALSE,Harbour Island,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-harbour-island/sw1378067,412,2,apartment,3945000
1159,boland-winelands,3,4,395,2018-06-06 13:56:19,FALSE,Helderrand,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-helderrand/sw1378387,875,2,apartment,3890000
1160,boland-winelands,2,3,378,2018-08-27 15:01:50,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1375604,1557,2,apartment,6800005
1161,boland-winelands,3,3,120,2018-11-02 10:59:50,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1406503,1222,,apartment,1595000
1162,boland-winelands,3,4,405,2018-05-07 16:17:17,FALSE,Pearl Valley at Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pearl-valley-at-val-de-vie/tk1367911,497,2,apartment,6650000
1163,boland-winelands,2,3,180,2018-05-04 16:07:02,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1374262,942,,apartment,2950000
1164,boland-winelands,3,4,400,2018-01-19 11:06:38,FALSE,Tre Donne Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-tre-donne-estate/sw1356295,3200,2,apartment,4400000
1165,boland-winelands,4,4,738,2017-12-15 12:02:57,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1353254,1490,2,apartment,4600000
1166,boland-winelands,2,3,163,2018-06-05 11:26:20,FALSE,Strand South,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-strand-south/sw1379102,282,2,apartment,1800000
1167,boland-winelands,2,4,,2017-12-04 13:21:42,FALSE,Panorama,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-panorama-malmesbury/1ms1351694,1102,2,apartment,2385000
1168,boland-winelands,3,4,550,2017-05-23 15:02:08,FALSE,Sir Lowrys Pass,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-sir-lowrys-pass/sw1321115,8603,2,house,6500000
1169,northern-suburbs,2.5,3,171,2018-09-04 15:23:03,FALSE,Wynberg Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-wynberg-upper/kw1396906,385,2,house,4250000
1170,boland-winelands,3,3,,2017-05-08 16:11:03,FALSE,Mount Royal Golf Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mount-royal-golf-estate/mb1318495,723,2,house,2995000
1171,southern-peninsula,2,3,231,2018-09-21 09:55:59,FALSE,Fish Hoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fish-hoek/fh1387360,680,2,house,3200000
1172,northern-suburbs,4,3,,2018-06-15 13:41:51,FALSE,Observatory,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-observatory-cape-town/kw1381857,182,,house,2695000
1173,southern-peninsula,2,3,,2018-03-23 13:57:29,FALSE,Zeekoevlei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-zeekoevlei/1ot1367684,620,,house,1999000
1174,boland-winelands,2,4,300,2017-11-13 21:03:43,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1347986,733,2,house,2200000
1175,boland-winelands,4,3,472,2018-11-12 09:47:54,FALSE,Silwerstrand Golf and River Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-silwerstrand-golf-and-river-estate/rob1407293,836,2,apartment,6500000
1176,boland-winelands,2,3,,2018-02-27 10:37:08,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1363009,325,,house,1495000
1177,southern-peninsula,3,4,205,2018-10-22 13:42:56,FALSE,Seaforth,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-seaforth/fh1404531,332,2,house,4200000
1178,boland-winelands,2,3,219,2018-08-06 13:29:29,FALSE,Vrykyk,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-vrykyk/tk1368124,764,1,house,2650000
1179,southern-peninsula,2,2,,2018-10-08 15:38:04,FALSE,Fish Hoek,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-fish-hoek/fh1402086,763,1,house,3500000
1180,boland-winelands,2,2,,2018-09-11 15:07:10,FALSE,Strand South,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-strand-south/sw1397800,221,2,house,1350000
1181,northern-suburbs,1,1,27,2018-10-30 12:43:24,FALSE,Heemstede,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-heemstede/1bc1405901,,,apartment,580000
1182,boland-winelands,2,3,163,2018-10-08 16:03:06,FALSE,Dennegeur,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-dennegeur/sw1402121,400,,apartment,2350000
1183,boland-winelands,3,4,300,2018-09-26 16:14:49,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1400350,669,2,apartment,3595000
1184,southern-peninsula,6.5,6,533,2018-09-28 15:08:56,FALSE,Seaforth,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-seaforth/fh1400715,454,2,house,6500000
1185,city-bowl,1,,29,2018-08-06 10:49:59,FALSE,Tamboerskloof,https://www.pamgolding.co.za/property-details/apartment-for-sale-tamboerskloof/cb1345569,,1,apartment,1895000
1186,boland-winelands,4,4,260,2017-11-22 14:25:43,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-tafelzicht/1ms1349894,793,2,house,2995000
1187,southern-peninsula,2,3,,2018-11-06 11:38:26,FALSE,Kommetjie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kommetjie/fh1406186,696,1,house,2595000
1188,boland-winelands,4,4,303,2018-04-18 20:44:27,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1371438,506,2,apartment,6500000
1189,northern-suburbs,1,1,67,2018-10-22 11:01:58,FALSE,Durbanville,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-durbanville/dbv1404443,,1,apartment,995000
1190,boland-winelands,3,3,209,2018-07-19 09:40:25,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-val-de-vie/tk1383703,506,2,house,4950000
1191,boland-winelands,2,4,,2017-08-07 15:21:33,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1332773,299,,apartment,2995000
1192,boland-winelands,2,3,226,2018-10-15 14:57:37,FALSE,Paradyskloof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paradyskloof/st1403361,840,2,house,4500000
1193,boland-winelands,1,4,,2018-11-01 09:06:29,FALSE,La Colline,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-la-colline/st1405690,673,,house,2800000
1194,atlantic-seaboard,1,1,91,2018-11-12 15:37:43,FALSE,De Waterkant,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-de-waterkant/as1407952,,,apartment,3295000
1195,southern-suburbs,2,2,133,2018-10-11 12:56:58,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1402803,,,apartment,5200000
1196,boland-winelands,4,4,303,2018-04-18 20:44:27,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1371438,506,2,house,6500000
1197,boland-winelands,3,2,376,2018-10-08 12:24:03,FALSE,Tre Donne Estate,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-tre-donne-estate/sw1401800,3350,1,house,4850000
1198,southern-suburbs,1.5,2,80,2018-05-31 12:20:13,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1378729,,,apartment,4600000
1199,boland-winelands,3,5,386,2018-05-22 14:25:30,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1377232,796,2,house,6995000
1200,boland-winelands,2,4,160,2018-11-05 11:59:59,FALSE,Malmesbury,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-malmesbury/1ms1406769,11090,,apartment,2435000
1201,boland-winelands,4,4,420,2018-01-22 09:40:24,FALSE,Boschenmeer Golf Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-boschenmeer-golf-estate/tk1356569,859,3,apartment,6950000
1202,boland-winelands,2,4,,2018-09-01 20:58:52,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl-north/tk1396507,795,,house,2950000
1203,northern-suburbs,2,4,,2018-08-13 12:45:27,FALSE,Constantia,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-constantia-cape-town/kw1378403,698,2,house,4500000
1204,boland-winelands,3,4,487,2017-01-25 18:38:40,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1302543,1356,2,apartment,2095000
1205,northern-suburbs,3.5,4,270,2018-10-26 15:36:18,TRUE,Rondebosch,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-rondebosch/kw1405512,730,1,house,6850000
1206,boland-winelands,3,4,300,2018-09-26 16:14:49,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1400350,669,2,house,3595000
1207,northern-suburbs,1,2,99,2018-06-14 13:42:45,FALSE,Tygervalley Waterfront,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-tygervalley-waterfront/wm1380064,,,apartment,1895000
1208,northern-suburbs,2,3,,2018-10-18 12:28:49,TRUE,Pinelands,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-pinelands-cape-town/kw1404013,275,1,house,2600000
1209,city-bowl,1,1,46,2017-03-03 12:55:42,FALSE,Zonnebloem,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-zonnebloem/kw1308990,,,apartment,1650000
1210,boland-winelands,6,8,,2016-08-30 09:27:26,FALSE,Admirals Park,https://www.pamgolding.co.za/property-details/8-bedroom-house-for-sale-admirals-park/sw1282950,14950,2,house,6490000
1211,southern-suburbs,2,2,68,2018-08-23 15:28:19,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1395099,,,apartment,4250000
1212,southern-peninsula,3,3,300,2018-05-01 12:50:33,FALSE,Kommetjie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kommetjie/fh1373479,516,,house,5285000
1213,boland-winelands,2,3,260,2017-11-06 16:44:26,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1347243,810,2,house,2495000
1214,boland-winelands,2,3,189,2018-05-11 13:04:14,FALSE,Monte Sereno,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-monte-sereno/sw1375488,622,2,house,2650000
1215,boland-winelands,2,4,,2018-02-15 12:18:14,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1354930,1126,,house,3950000
1216,boland-winelands,4,4,360,2017-10-30 11:32:35,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1346055,574,2,house,6800000
1217,atlantic-seaboard,1,1,62,2018-05-21 09:33:50,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1376944,,,apartment,3450000
1218,atlantic-seaboard,1,1,110,2018-08-27 14:53:42,FALSE,Waterfront,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-waterfront-cape-town/as1395533,,,apartment,6999000
1219,boland-winelands,3,3,295,2018-06-11 14:07:06,FALSE,Gordon Heights,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-gordon-heights/sw1381197,,2,house,2740000
1220,city-bowl,1,1,54,2017-11-03 14:51:27,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-foreshore/as1346960,,,apartment,4400000
1221,boland-winelands,3,4,180,2018-09-28 15:55:35,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1400734,1315,1,house,2995000
1222,atlantic-seaboard,1,2,91,2018-08-10 13:16:03,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1392629,,,apartment,2590000
1223,boland-winelands,2,3,180,2018-07-15 21:32:29,FALSE,Heldervue,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-heldervue/sw1337694,1000,1,apartment,2790000
1224,southern-suburbs,2,2,155,2018-03-12 14:19:18,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1365658,,,apartment,6250000
1225,southern-suburbs,1,2,,2018-04-04 11:58:56,FALSE,Rondebosch,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-rondebosch/kw1369230,289,,house,4300000
1226,southern-suburbs,2,2,87,2018-06-19 09:58:20,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1382715,,,apartment,3750000
1227,southern-suburbs,2,2,100,2017-12-20 09:45:32,FALSE,De Waterkant,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-de-waterkant/as1352742,,,apartment,5250000
1228,southern-peninsula,1,2,80,2018-10-13 12:38:54,FALSE,Simons Town,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-simons-town/fh1403165,,1,apartment,2095000
1229,boland-winelands,3,3,,2018-10-11 13:43:10,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1402827,808,,apartment,2700000
1230,boland-winelands,2,3,,2017-08-29 16:05:26,FALSE,Fairview Golf Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fairview-golf-estate/sw1335293,522,2,house,1750000
1231,boland-winelands,2,4,,2017-12-04 13:21:42,FALSE,Panorama,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-panorama-malmesbury/1ms1351694,1102,2,house,2385000
1232,boland-winelands,3,4,251,2018-02-23 12:08:21,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1362659,168,2,apartment,2990000
1233,northern-suburbs,1,4,,2018-10-04 17:08:28,FALSE,Belthorn Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-belthorn-estate/1ah1401533,535,2,house,4200000
1234,boland-winelands,2,3,113,2018-01-30 15:43:34,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1358206,180,1,house,1800000
1235,boland-winelands,3,2,,2015-05-05 13:10:01,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-riebeek-west/rv1218766,1900,,apartment,4450000
1236,southern-peninsula,3,3,,2018-03-23 10:33:00,FALSE,Lake Michelle,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-lake-michelle/nh1367285,662,4,house,4395000
1237,city-bowl,1,1,54,2018-08-22 16:26:26,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-foreshore/as1394906,,,apartment,3598000
1238,city-bowl,2,5,103,2017-10-27 12:19:04,FALSE,Walmer Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-walmer-estate-cape-town/kw1344460,308,,house,3800000
1239,boland-winelands,2,3,,2018-09-20 14:18:38,FALSE,McGregor,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mcgregor/mg1399666,986,2,house,1580000
1240,boland-winelands,3,4,250,2018-01-25 22:14:50,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1357542,754,,house,2600000
1241,southern-peninsula,,5,,2018-06-08 10:40:33,FALSE,San Michel,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-san-michel/fh1380641,1000,2,house,5995000
1242,southern-suburbs,2,2,106,2017-12-05 15:27:35,FALSE,Three Anchor Bay,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-three-anchor-bay/as1351967,,,apartment,6200000
1243,atlantic-seaboard,2,2,87,2018-06-19 09:58:20,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1382715,,,apartment,3750000
1244,boland-winelands,3,3,353,2018-08-12 13:45:41,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1385016,774,2,house,7200000
1245,atlantic-seaboard,1,1,64,2018-08-28 15:02:38,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1395760,,,apartment,3000000
1246,boland-winelands,3,3,359,2018-02-16 16:22:28,FALSE,Digteby Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-digteby-estate/st1361435,720,2,house,6500000
1247,boland-winelands,2,3,195,2018-02-19 12:12:42,FALSE,Nuwe Uitsig,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-nuwe-uitsig/wel1361600,595,2,house,2450000
1248,boland-winelands,3,4,230,2018-06-18 09:30:22,FALSE,Jamestown,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-jamestown/st1382628,264,1,house,4700000
1249,southern-suburbs,2,3,,2018-10-29 10:52:07,FALSE,Tokai,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tokai/kw1391562,199,2,house,2295000
